start
[0.0016986143309623003, -0.00885398406535387, -0.12859372794628143, 250]
[0.02488091215491295, -0.008181078359484673, -0.12741580605506897, 500]
[0.04685702919960022, -0.008126986213028431, -0.1257651150226593, 750]
[0.07068104296922684, -0.007567967288196087, -0.12512743473052979, 1000]
[0.09597797691822052, -0.007107834331691265, -0.12486811727285385, 1250]
[0.1223832219839096, -0.005376004613935947, -0.12503786385059357, 1500]
[0.1471211463212967, -0.003675609827041626, -0.12450897693634033, 1750]
[0.17093884944915771, -0.0029112582560628653, -0.12475109100341797, 2000]
[0.19483478367328644, -0.003072763094678521, -0.12452846765518188, 2250]
[0.2220444232225418, -0.0004691720532719046, -0.12763896584510803, 2500]
[0.24072828888893127, -0.0006096957949921489, -0.12808123230934143, 2750]
[0.26390859484672546, -0.0002458340604789555, -0.1291189044713974, 3000]
[0.28770166635513306, -0.0006790020270273089, -0.13037462532520294, 3250]
[0.30677515268325806, -0.0013762549497187138, -0.13057734072208405, 3500]
[0.32660597562789917, -0.001045857323333621, -0.13162191212177277, 3750]
[0.3485272526741028, -0.00040375060052610934, -0.13259264826774597, 4000]
[0.37008967995643616, 0.0007781629683449864, -0.13159608840942383, 4250]
[0.38671475648880005, 0.0011212078388780355, -0.12996956706047058, 4500]
[0.40795546770095825, -0.00026289140805602074, -0.1272507607936859, 5000]
[0.4184347689151764, -0.0004670445923693478, -0.1261352002620697, 5250]
[0.4382858872413635, -0.0005458904197439551, -0.12409555912017822, 5500]
[0.45995965600013733, -0.0006823304574936628, -0.12206792831420898, 5750]
[0.4840027689933777, 0.0009319122182205319, -0.12396883964538574, 6000]
[0.5034070014953613, -0.0007880269549787045, -0.12702277302742004, 6250]
[0.5257055163383484, -0.0010761612793430686, -0.12784050405025482, 6500]
[0.5478394627571106, -0.00016387089272029698, -0.12481601536273956, 6750]
[0.5821556448936462, 0.004823606461286545, -0.12376894801855087, 7000]
[0.6003509163856506, 0.00437750481069088, -0.12192165851593018, 7250]
[0.6188516616821289, 0.0021877200342714787, -0.1196831688284874, 7500]
[0.6365596055984497, -0.00021342522813938558, -0.11851859092712402, 7750]
[0.6598476767539978, 0.0018917846027761698, -0.11781492084264755, 8000]
[0.6827961206436157, 0.004077652469277382, -0.1194501519203186, 8250]
[0.7017940878868103, 0.002975244540721178, -0.12003662437200546, 8500]
[0.7257775068283081, 0.003073012223467231, -0.11983923614025116, 8750]
[0.7470927238464355, 0.0031135312747210264, -0.118822380900383, 9000]
[0.766210675239563, 0.002954046009108424, -0.11518917977809906, 9250]
[0.786462664604187, 0.003655931679531932, -0.11181680858135223, 9500]
[0.8085233569145203, 0.004164234735071659, -0.11070835590362549, 9750]
[0.8310941457748413, 0.0035369694232940674, -0.11058779805898666, 10000]
[0.853138267993927, 0.002017303602769971, -0.10918031632900238, 10250]
[0.8735305070877075, 0.0014410116709768772, -0.10652565956115723, 10500]
[0.8963168263435364, 0.0030128418002277613, -0.10206600278615952, 10750]
[0.9167776107788086, 0.0035323253832757473, -0.10053853690624237, 11250]
[0.9326106905937195, 0.0032911021262407303, -0.0998997837305069, 11500]
[0.9504860639572144, 0.0022198583465069532, -0.09812791645526886, 11750]
[0.9699228405952454, 0.0011867126449942589, -0.09735491126775742, 12000]
[0.9917475581169128, 0.002763595897704363, -0.09347844868898392, 12250]
[1.0147825479507446, 0.00319291022606194, -0.09063195437192917, 12500]
[1.038830041885376, 0.0021201514173299074, -0.08987142145633698, 12750]
[1.0598976612091064, 0.0015894336393103004, -0.08851625770330429, 13000]
[1.092674732208252, -0.0032016742043197155, -0.0872318223118782, 13250]
[1.1123061180114746, -0.0026410839054733515, -0.08729957044124603, 13500]
[1.1378512382507324, -0.0036236681044101715, -0.08664219081401825, 13750]
[1.1602555513381958, -0.003401123685762286, -0.08751247823238373, 14000]
[1.1838327646255493, -0.003653803840279579, -0.08962010592222214, 14250]
[1.2072774171829224, -0.0039684949442744255, -0.09201999008655548, 14500]
[1.230154037475586, -0.004165687598288059, -0.09118815511465073, 14750]
[1.2538996934890747, -0.003709471318870783, -0.09132940322160721, 15000]
[1.2774266004562378, -0.0033085444010794163, -0.09119031578302383, 15250]
[1.3015623092651367, -0.002918944926932454, -0.09005625545978546, 15500]
[1.3262966871261597, -0.0031075403094291687, -0.08934304863214493, 15750]
[1.3516463041305542, -0.0008200870943255723, -0.09073168784379959, 16000]
[1.3687219619750977, 0.0005764717934653163, -0.09060150384902954, 16250]
[1.3873217105865479, 0.0006821047863923013, -0.09017683565616608, 16500]
[1.4135770797729492, 0.00043608847772702575, -0.09042281657457352, 17000]
[1.4170043468475342, -0.0005389298312366009, -0.0907931923866272, 17250]
[1.422072172164917, -0.002100396202877164, -0.09136203676462173, 17500]
[1.4272537231445312, -0.003055758774280548, -0.09179772436618805, 17750]
[1.4330735206604004, -0.00224202498793602, -0.09201765805482864, 18000]
[1.4357757568359375, 0.00036228710087016225, -0.09176173061132431, 18250]
[1.4378411769866943, 0.003205397631973028, -0.09147901833057404, 18500]
[1.4376540184020996, 0.004748274106532335, -0.0912577211856842, 18750]
[1.436687707901001, 0.00630271527916193, -0.09111078083515167, 19000]
[1.4356414079666138, 0.007902290672063828, -0.09113665670156479, 19250]
[1.4349937438964844, 0.010419721715152264, -0.0913400650024414, 19500]
[1.4371205568313599, 0.012102887965738773, -0.09131408482789993, 19750]
[1.439164400100708, 0.01371382363140583, -0.09120040386915207, 20000]
[1.4416955709457397, 0.014267128892242908, -0.09099417179822922, 20250]
[1.4450836181640625, 0.014209821820259094, -0.09082932770252228, 20500]
[1.4481009244918823, 0.016066942363977432, -0.09085051715373993, 20750]
[1.4497246742248535, 0.01853109709918499, -0.09040666371583939, 21000]
[1.4511631727218628, 0.021088911220431328, -0.09010106325149536, 21250]
[1.4533379077911377, 0.021655071526765823, -0.08979569375514984, 21500]
[1.4537508487701416, 0.02200906351208687, -0.0896892100572586, 21750]
[1.4537838697433472, 0.02047615870833397, -0.08969925343990326, 22250]
[1.4517552852630615, 0.01770050637423992, -0.0900326743721962, 22500]
[1.4490470886230469, 0.01379045657813549, -0.0905856266617775, 22750]
[1.4479362964630127, 0.013179352506995201, -0.09088041633367538, 23000]
[1.4456887245178223, 0.011135486885905266, -0.09095223248004913, 23250]
[1.4416773319244385, 0.009752130135893822, -0.09090565890073776, 23500]
[1.4378160238265991, 0.010125463828444481, -0.09109042584896088, 23750]
[1.436769723892212, 0.008053775876760483, -0.09108121693134308, 24000]
[1.4384486675262451, 0.008903914131224155, -0.09121327102184296, 24250]
[1.4449248313903809, 0.013674510642886162, -0.0916251689195633, 24500]
[1.4484188556671143, 0.015344242565333843, -0.09166766703128815, 24750]
[1.4511438608169556, 0.015940004959702492, -0.0916333869099617, 25000]
[1.454115629196167, 0.01720919832587242, -0.09180113673210144, 25250]
